Year;Category;Film;FilmId;Name;Productora;winner;dist_1;dist_2;dist_3;dist_4;dist_5;es_streaming
2011;COSTUME DESIGN;Hugo;tt0970179;Sandy Powell;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;COSTUME DESIGN;Jane Eyre;tt1229822;Michael O'Connor;Focus Features, BBC Film, Ruby Films, Lipsync Productions;0.0;hbo max;united international pictures;universal pictures;0;0;0
2011;COSTUME DESIGN;W.E.;tt1536048;Arianne Phillips;Semtex Films, IM Global, Tempesta Films;0.0;0;0;0;0;0;0
2011;DIRECTING;The Artist;tt1655442;Michel Hazanavicius;Studio 37, La Petite Reine, La Classe AmÃ©ricaine, JD Prod, France 3 CinÃ©ma, Jouror Productions, uFilm, Canal+, CinÃ©CinÃ©ma, France TÃ©lÃ©visions, Tax Shelter du Gouvernement FÃ©dÃ©ral Belge;1.0;warner bros;sony pictures home entertainment;0;0;0;0
2011;DIRECTING;The Descendants;tt1033575;Alexander Payne;Fox Searchlight Pictures, Ad Hominem Enterprises, Dune Entertainment;0.0;fox;searchlight pictures;twentieth century fox;warner bros;hbo max;0
2011;DIRECTING;Hugo;tt0970179;Martin Scorsese;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;DIRECTING;Midnight in Paris;tt1605783;Woody Allen;Mediapro, VersÃ¡til Cinema, Gravier Productions, Pontchartrain Productions, TelevisiÃ³ de Catalunya, Catalan Films & TV;0.0;sony pictures classics;sony pictures home entertainment;netflix;0;0;1
2011;DIRECTING;The Tree of Life;tt0478304;Terrence Malick;Cottonwood Pictures, River Road Entertainment, Fox Searchlight Pictures, Brace Cove Productions, Plan B Entertainment, Summit Entertainment;0.0;fox;searchlight pictures;twentieth century fox;walt disney;warner home video;0
2011;DOCUMENTARY (Feature);Hell and Back Again;tt1748043;Danfung Dennis and Mike Lerner;Roast Beef Productions, Sabotage Films Vienna, Thought Engine Media Group;0.0;netflix;0;0;0;0;1
2011;DOCUMENTARY (Feature);If a Tree Falls: A Story of the Earth Liberation Front;tt1787725;Marshall Curry and Sam Cullman;Marshall Curry Productions LLC, ITVS International, Lucky Hat Entertainment, P.O.V./American Documentary, British Broadcasting Corporation (BBC), Creative Capital, Cinereach, Gucci Tribeca Documentary Fund, Sundance Institute Documentary Film Program, Corporation for Public Broadcasting (CPB);0.0;0;0;0;0;0;0
2011;DOCUMENTARY (Feature);Paradise Lost 3: Purgatory;tt2028530;Joe Berlinger and Bruce Sinofsky;RadicalMedia, HBO Documentary Films, Home Box Office;0.0;hbo max;0;0;0;0;0
2011;DOCUMENTARY (Feature);Pina;tt1440266;Wim Wenders and Gian-Piero Ringel;Neue Road Movies, Eurowide Film Production, Zweites Deutsches Fernsehen (ZDF), ZDFtheaterkanal, ARTE, Tanztheater Wuppertal, L'Arche Editeur, Pina Bausch Foundation, Pictorion_das Werk, Recorded Picture Company (RPC);0.0;warner home video;0;0;0;0;0
2011;DOCUMENTARY (Feature);Undefeated;tt1860355;TJ Martin, Dan Lindsay and Rich Middlemas;Zipper Bros Films, Five Smooth Stones Productions, Level 22 Productions, Spitfire Pictures;1.0;netflix;0;0;0;0;1
2011;DOCUMENTARY (Short Subject);The Barber of Birmingham: Foot Soldier of the Civil Rights Movement;tt1844056;Robin Fryday and Gail Dolgin;Chicken And Egg Pictures;0.0;0;0;0;0;0;0
2011;DOCUMENTARY (Short Subject);God Is the Bigger Elvis;tt2210633;Rebecca Cammisa and Julie Anderson;Documentress Films;0.0;0;0;0;0;0;0
2011;DOCUMENTARY (Short Subject);Incident in New Baghdad;tt1746180;James Spione;Morninglight Films;0.0;0;0;0;0;0;0
2011;DOCUMENTARY (Short Subject);Saving Face;tt2140371;Daniel Junge and Sharmeen Obaid-Chinoy;HBO Documentary Films, JungeFilms, Milkhaus;1.0;hbo max;0;0;0;0;0
2011;DOCUMENTARY (Short Subject);The Tsunami and the Cherry Blossom;tt2028578;Lucy Walker and Kira Carstensen;Supply & Demand Integrated, Tree Tree Tree;0.0;0;0;0;0;0;0
2011;FILM EDITING;The Artist;tt1655442;Anne-Sophie Bion and Michel Hazanavicius;Studio 37, La Petite Reine, La Classe AmÃ©ricaine, JD Prod, France 3 CinÃ©ma, Jouror Productions, uFilm, Canal+, CinÃ©CinÃ©ma, France TÃ©lÃ©visions, Tax Shelter du Gouvernement FÃ©dÃ©ral Belge;0.0;warner bros;sony pictures home entertainment;0;0;0;0
2011;FILM EDITING;The Descendants;tt1033575;Kevin Tent;Fox Searchlight Pictures, Ad Hominem Enterprises, Dune Entertainment;0.0;fox;searchlight pictures;twentieth century fox;warner bros;hbo max;0
2011;FILM EDITING;The Girl with the Dragon Tattoo;tt1568346;Kirk Baxter and Angus Wall;Columbia Pictures, Metro-Goldwyn-Mayer (MGM), Scott Rudin Productions, Yellow Bird;1.0;columbia pictures;sony pictures;walt disney;united international pictures;warner bros;0
2011;FILM EDITING;Hugo;tt0970179;Thelma Schoonmaker;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;FILM EDITING;Moneyball;tt1210166;Christopher Tellefsen;Columbia Pictures, Scott Rudin Productions, Michael De Luca Productions, Film Rites, Sidney Kimmel Entertainment, Specialty Films;0.0;columbia pictures;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2011;FOREIGN LANGUAGE FILM;Bullhead;tt1821593;Belgium;Savage Film, Eyeworks Film & TV Drama, Vlaams Audiovisueel Fonds, Centre du CinÃ©ma et de l'Audiovisuel de la FÃ©dÃ©ration Wallonie-Bruxelles, The Film Kitchen, Waterland Film & TV;0.0;0;0;0;0;0;0
2011;FOREIGN LANGUAGE FILM;Footnote;tt1445520;Israel;Avi Chai fund, Israeli Film Fund, Jerusalem Film and Television Fund, Movie Plus productions, United King Films;0.0;sony pictures classics;sony pictures;sony pictures home entertainment;0;0;0
2011;FOREIGN LANGUAGE FILM;In Darkness;tt1417075;Poland;Schmidtz Katze Filmkollektiv, The Film Works, Polski Instytut Sztuki Filmowej, Mitteldeutsche MedienfÃ¶rderung (MDM), Medienboard Berlin-Brandenburg, Deutscher FilmfÃ¶rderfonds (DFFF), FilmfÃ¶rderungsanstalt (FFA), Hessen-Invest Film, The Harold Greenberg Fund, Rogers Telefund, Mongrel Media, Ontario Media Development Corporation (OMDC), CinePostproduction, Agentur Filmissimo, Cinegate, Studio Babelsberg, Studio Filmowe Zebra, Urban Post Production;0.0;sony pictures classics;sony pictures home entertainment;warner home video;0;0;0
2011;FOREIGN LANGUAGE FILM;Monsieur Lazhar;tt2011971;Canada;Canadian Broadcasting Corporation, TÃ©lÃ©film Canada, micro_scope;0.0;0;0;0;0;0;0
2011;FOREIGN LANGUAGE FILM;A Separation;tt1832382;Iran;Asghar Farhadi Productions, Dreamlab Films, MPA APSA Academy Film Fund, Memento Films;1.0;sony pictures classics;sony pictures home entertainment;0;0;0;0
2011;MAKEUP;Albert Nobbs;tt1602098;Martial Corneville, Lynn Johnston and Matthew W. Mungle;Mockingbird Pictures, Trillium Productions, Parallel Film Productions, Morrison Films, WestEnd Films, Chrysalis Films, Allen & Associates, Canal+, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;0;0;0;0;0;0
2011;MAKEUP;Harry Potter and the Deathly Hallows Part 2;tt1201607;Nick Dudman, Amanda Knight and Lisa Tomblin;Warner Bros., Heyday Films;0.0;warner bros;warner bros pictures;hbo max;warner home video;0;0
2011;MAKEUP;The Iron Lady;tt1007029;Mark Coulier and J. Roy Helland;DJ Films, PathÃ©, Film4, Canal+, Goldcrest Pictures, UK Film Council, CinÃ©CinÃ©ma;1.0;twentieth century fox;fox;0;0;0;0
2011;MUSIC (Original Score);The Adventures of Tintin;tt0983193;John Williams;Columbia Pictures, Paramount Pictures, Amblin Entertainment, WingNut Films, The Kennedy/Marshall Company, DreamWorks, Hemisphere Media Capital, Nickelodeon Animation Studios, Nickelodeon Movies;0.0;paramount pictures;sony pictures;walt disney;united international pictures;sony pictures home entertainment;1
2011;MUSIC (Original Score);The Artist;tt1655442;Ludovic Bource;Studio 37, La Petite Reine, La Classe AmÃ©ricaine, JD Prod, France 3 CinÃ©ma, Jouror Productions, uFilm, Canal+, CinÃ©CinÃ©ma, France TÃ©lÃ©visions, Tax Shelter du Gouvernement FÃ©dÃ©ral Belge;1.0;warner bros;sony pictures home entertainment;0;0;0;0
2011;MUSIC (Original Score);Hugo;tt0970179;Howard Shore;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;MUSIC (Original Score);Tinker Tailor Soldier Spy;tt1340800;Alberto Iglesias;StudioCanal, Karla Films, Paradis Films, Starhaus Filmproduktion, Working Title Films, Canal+, CinÃ©CinÃ©ma, TTSS, Focus Features;0.0;universal pictures;fox;hbo max;0;0;0
2011;MUSIC (Original Score);War Horse;tt1568911;John Williams;Dreamworks Pictures, Touchstone Pictures, Reliance Entertainment, Amblin Entertainment, The Kennedy/Marshall Company;0.0;walt disney;sony pictures;0;0;0;0
2011;MUSIC (Original Song);The Muppets;tt1204342;Music and Lyric by Bret McKenzie;Walt Disney Pictures, Mandeville Films, The Muppets Studio;1.0;walt disney;sony pictures;sony pictures home entertainment;0;0;0
2011;MUSIC (Original Song);Rio;tt1436562;"Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett";Twentieth Century Fox Animation, Blue Sky Studios;0.0;twentieth century fox;fox;warner bros;hbo max;prime video;1
2011;BEST PICTURE;The Artist;tt1655442;Thomas Langmann, Producer;Studio 37, La Petite Reine, La Classe AmÃ©ricaine, JD Prod, France 3 CinÃ©ma, Jouror Productions, uFilm, Canal+, CinÃ©CinÃ©ma, France TÃ©lÃ©visions, Tax Shelter du Gouvernement FÃ©dÃ©ral Belge;1.0;warner bros;sony pictures home entertainment;0;0;0;0
2011;BEST PICTURE;The Descendants;tt1033575;Jim Burke, Alexander Payne and Jim Taylor, Producers;Fox Searchlight Pictures, Ad Hominem Enterprises, Dune Entertainment;0.0;fox;searchlight pictures;twentieth century fox;warner bros;hbo max;0
2011;BEST PICTURE;Extremely Loud & Incredibly Close;tt0477302;Scott Rudin, Producer;Warner Bros., Scott Rudin Productions, Paramount Pictures;0.0;twentieth century fox;warner bros;hbo max;netflix;warner home video;1
2011;BEST PICTURE;The Help;tt1454029;Brunson Green, Chris Columbus and Michael Barnathan, Producers;DreamWorks, Dreamworks Pictures, Reliance Film & Entertainment, Participant, Imagenation, 1492 Pictures, Harbinger Pictures;0.0;walt disney;sony pictures home entertainment;0;0;0;0
2011;BEST PICTURE;Hugo;tt0970179;Graham King and Martin Scorsese, Producers;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;BEST PICTURE;Midnight in Paris;tt1605783;Letty Aronson and Stephen Tenenbaum, Producers;Mediapro, VersÃ¡til Cinema, Gravier Productions, Pontchartrain Productions, TelevisiÃ³ de Catalunya, Catalan Films & TV;0.0;sony pictures classics;sony pictures home entertainment;netflix;0;0;1
2011;BEST PICTURE;Moneyball;tt1210166;Michael De Luca, Rachael Horovitz and Brad Pitt, Producers;Columbia Pictures, Scott Rudin Productions, Michael De Luca Productions, Film Rites, Sidney Kimmel Entertainment, Specialty Films;0.0;columbia pictures;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2011;BEST PICTURE;The Tree of Life;tt0478304;Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers;Cottonwood Pictures, River Road Entertainment, Fox Searchlight Pictures, Brace Cove Productions, Plan B Entertainment, Summit Entertainment;0.0;fox;searchlight pictures;twentieth century fox;walt disney;warner home video;0
2011;BEST PICTURE;War Horse;tt1568911;Steven Spielberg and Kathleen Kennedy, Producers;Dreamworks Pictures, Touchstone Pictures, Reliance Entertainment, Amblin Entertainment, The Kennedy/Marshall Company;0.0;walt disney;sony pictures;0;0;0;0
2011;SHORT FILM (Animated);Dimanche/Sunday;tt1895334;Patrick Doyon;0;0.0;0;0;0;0;0;0
2011;SHORT FILM (Animated);The Fantastic Flying Books of Mr. Morris Lessmore;tt1778342;William Joyce and Brandon Oldenburg;Moonbot Studios;1.0;0;0;0;0;0;0
2011;SHORT FILM (Animated);La Luna;tt1957945;Enrico Casarosa;Pixar Animation Studios, Walt Disney Pictures;0.0;walt disney;0;0;0;0;0
2011;SHORT FILM (Animated);A Morning Stroll;tt1964446;Grant Orchard and Sue Goffe;Studio Aka;0.0;0;0;0;0;0;0
2011;SHORT FILM (Animated);Wild Life;tt2097943;Amanda Forbis and Wendy Tilby;National Film Board of Canada;0.0;0;0;0;0;0;0
2011;SHORT FILM (Live Action);Pentecost;tt1866218;Peter McDonald and Eimear O'Kane;EMU Productions, Bord ScannÃ¡n na hÃ‰ireann / The Irish Film Board;0.0;0;0;0;0;0;0
2011;SHORT FILM (Live Action);Raju;tt1819651;Max Zähle and Stefan Gieren;Hamburg Media School, Schleswig-Holstein Film Commission;0.0;0;0;0;0;0;0
2011;SHORT FILM (Live Action);The Shore;tt2201259;Terry George and Oorlagh George;Lough Shore Investments, Northern Ireland Screen, Seamus Productions Inc., Tourism Ireland;1.0;0;0;0;0;0;0
2011;SHORT FILM (Live Action);Time Freak;tt1733689;Andrew Bowler and Gigi Causey;0;0.0;0;0;0;0;0;0
2011;SHORT FILM (Live Action);Tuba Atlantic;tt2061843;Hallvar Witzø;The Norwegian Film School;0.0;0;0;0;0;0;0
2011;SOUND EDITING;Drive;tt0780504;Lon Bender and Victor Ray Ennis;FilmDistrict, Bold Films, Madison Wells, Marc Platt Productions, Motel Movies, Drive Film Holdings, OddLot Entertainment;0.0;universal pictures;walt disney;sony pictures home entertainment;0;0;0
2011;SOUND EDITING;The Girl with the Dragon Tattoo;tt1568346;Ren Klyce;Columbia Pictures, Metro-Goldwyn-Mayer (MGM), Scott Rudin Productions, Yellow Bird;0.0;columbia pictures;sony pictures;walt disney;united international pictures;warner bros;0
2011;SOUND EDITING;Hugo;tt0970179;Philip Stockton and Eugene Gearty;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;1.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;SOUND EDITING;Transformers: Dark of the Moon;tt1399103;Ethan Van der Ryn and Erik Aadahl;Paramount Pictures, Hasbro, Di Bonaventura Pictures, Tom DeSanto/Don Murphy Production;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;SOUND EDITING;War Horse;tt1568911;Richard Hymns and Gary Rydstrom;Dreamworks Pictures, Touchstone Pictures, Reliance Entertainment, Amblin Entertainment, The Kennedy/Marshall Company;0.0;walt disney;sony pictures;0;0;0;0
2011;SOUND MIXING;The Girl with the Dragon Tattoo;tt1568346;David Parker, Michael Semanick, Ren Klyce and Bo Persson;Columbia Pictures, Metro-Goldwyn-Mayer (MGM), Scott Rudin Productions, Yellow Bird;0.0;columbia pictures;sony pictures;walt disney;united international pictures;warner bros;0
2011;SOUND MIXING;Hugo;tt0970179;Tom Fleischman and John Midgley;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;1.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;SOUND MIXING;Moneyball;tt1210166;Deb Adair, Ron Bochar, David Giammarco and Ed Novick;Columbia Pictures, Scott Rudin Productions, Michael De Luca Productions, Film Rites, Sidney Kimmel Entertainment, Specialty Films;0.0;columbia pictures;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2011;SOUND MIXING;Transformers: Dark of the Moon;tt1399103;Greg P. Russell, Gary Summers, Jeffrey J. Haboush and Peter J. Devlin;Paramount Pictures, Hasbro, Di Bonaventura Pictures, Tom DeSanto/Don Murphy Production;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;SOUND MIXING;War Horse;tt1568911;Gary Rydstrom, Andy Nelson, Tom Johnson and Stuart Wilson;Dreamworks Pictures, Touchstone Pictures, Reliance Entertainment, Amblin Entertainment, The Kennedy/Marshall Company;0.0;walt disney;sony pictures;0;0;0;0
2011;VISUAL EFFECTS;Harry Potter and the Deathly Hallows Part 2;tt1201607;Tim Burke, David Vickery, Greg Butler and John Richardson;Warner Bros., Heyday Films;0.0;warner bros;warner bros pictures;hbo max;warner home video;0;0
2011;VISUAL EFFECTS;Hugo;tt0970179;Rob Legato, Joss Williams, Ben Grossmann and Alex Henning;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;1.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;VISUAL EFFECTS;Real Steel;tt0433035;Erik Nash, John Rosengrant, Dan Taylor and Swen Gillberg;Dreamworks Pictures, Touchstone Pictures, Reliance Entertainment, 21 Laps Entertainment, Angry Films, ImageMovers;0.0;walt disney;sony pictures;sony pictures home entertainment;netflix;0;1
2011;VISUAL EFFECTS;Rise of the Planet of the Apes;tt1318514;Joe Letteri, Dan Lemmon, R. Christopher White and Daniel Barrett;Twentieth Century Fox, Dune Entertainment, Chernin Entertainment, Ingenious Media, Big Screen Productions, Ingenious Film Partners, Dune Entertainment III;0.0;twentieth century fox;fox;warner bros;0;0;0
2011;VISUAL EFFECTS;Transformers: Dark of the Moon;tt1399103;Scott Farrar, Scott Benza, Matthew Butler and John Frazier;Paramount Pictures, Hasbro, Di Bonaventura Pictures, Tom DeSanto/Don Murphy Production;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;WRITING (Adapted Screenplay);The Descendants;tt1033575;Screenplay by Alexander Payne and Nat Faxon & Jim Rash;Fox Searchlight Pictures, Ad Hominem Enterprises, Dune Entertainment;1.0;fox;searchlight pictures;twentieth century fox;warner bros;hbo max;0
2011;WRITING (Adapted Screenplay);Hugo;tt0970179;Screenplay by John Logan;Paramount Pictures, GK Films, Infinitum Nihil, Janimation;0.0;paramount pictures;united international pictures;universal pictures;0;0;1
2011;WRITING (Adapted Screenplay);The Ides of March;tt1124035;Screenplay by George Clooney & Grant Heslov and Beau Willimon;Columbia Pictures, Cross Creek Pictures, Exclusive Media Group, Crystal City Entertainment, Smokehouse Pictures, Appian Way;0.0;columbia pictures;united international pictures;sony pictures;universal pictures;sony pictures home entertainment;0
2011;WRITING (Adapted Screenplay);Moneyball;tt1210166;"Screenplay by Steven Zaillian and Aaron Sorkin; Story by Stan Chervin";Columbia Pictures, Scott Rudin Productions, Michael De Luca Productions, Film Rites, Sidney Kimmel Entertainment, Specialty Films;0.0;columbia pictures;sony pictures;united international pictures;walt disney;sony pictures home entertainment;0
2011;WRITING (Adapted Screenplay);Tinker Tailor Soldier Spy;tt1340800;Screenplay by Bridget O'Connor & Peter Straughan;StudioCanal, Karla Films, Paradis Films, Starhaus Filmproduktion, Working Title Films, Canal+, CinÃ©CinÃ©ma, TTSS, Focus Features;0.0;universal pictures;fox;hbo max;0;0;0
2011;WRITING (Original Screenplay);The Artist;tt1655442;Written by Michel Hazanavicius;Studio 37, La Petite Reine, La Classe AmÃ©ricaine, JD Prod, France 3 CinÃ©ma, Jouror Productions, uFilm, Canal+, CinÃ©CinÃ©ma, France TÃ©lÃ©visions, Tax Shelter du Gouvernement FÃ©dÃ©ral Belge;0.0;warner bros;sony pictures home entertainment;0;0;0;0
